frame,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p1_up,p1_down,p1_left,p1_right,p1_select,p1_start,p1_Y,p1_B,p1_X,p1_A,p1_L,p1_R,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p2_up,p2_down,p2_left,p2_right,p2_select,p2_start,p2_Y,p2_B,p2_X,p2_A,p2_L,p2_R,timer,round_started,round_over,fight_result
642,4,11,80,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,128,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
643,4,11,80,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,129,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
644,4,11,80,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,129,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
645,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,132,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
646,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,132,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
647,4,11,80,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,155,129,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
648,4,11,104,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,139,64,192,False,False,True,132101,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
649,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
650,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
651,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
652,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
653,4,11,70,192,False,False,True,131073,False,False,False,True,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
654,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
655,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
656,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
657,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,113,True,False,NOT_OVER
658,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
659,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
660,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
661,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
662,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
663,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,132,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
664,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,136,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
665,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,138,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
666,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,140,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
667,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,140,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
668,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,144,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
669,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,146,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
670,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
671,4,11,70,192,False,False,True,131073,False,False,True,False,False,False,False,False,False,False,False,False,6,139,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
672,4,11,70,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,139,147,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
673,4,11,68,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,139,148,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
674,4,11,67,192,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,6,139,148,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
675,4,11,66,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,139,148,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
676,4,11,66,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,6,139,148,192,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,112,True,False,NOT_OVER
